id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,url_user,place
ChZDSUhNMG9nS0VJQ0FnSUNZbExxVFdREAE,"Tempatnya bagus, bersih, dan rapi terdapat permainan outbound dan highrope. Selain itu lahan parkir yang luas menjadikan tempat ini nyaman untuk dijadikan tempat piknik akhir pekan bersama keluarga, terdapat pula gazebo serta aula yang bisa digunakan untuk acara2 kecil maupun sedang.",4 years ago,2023-12-09 15:25:05,5,Musik Asik Channel,66,https://www.google.com/maps/contrib/109842386832383927510/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSURTdXBDQWdBRRAB,"Tempat ny bagus sih sama kayak di jakabaring cuman kalah luas nya aja, di sini tempat ny kurang di perhatiin banyak fasilitas nya sudah pada rusak, sedikit kotor Dan kyak gak di urus gitu.. Pdhal di sini tempat penting, tempat sejarah Dan banyak pengunjung. Tolong pemerintah setempat perhatian ny agar di sini ke depan di buat lebih baik lg.. Itu aja, tks...",2 years ago,2023-12-09 15:25:05,5,Dedi hikalsanii,13,https://www.google.com/maps/contrib/107376261010536755339/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSURKcDVleVF3EAE,Untuk acara dan taman edukasi tentang sejarah yang ada di palembang,4 months ago,2023-12-09 15:25:05,5,Indra Hidayat,4,https://www.google.com/maps/contrib/100451851986114025990/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSURJNzRpakpnEAE,"Tempat wisata di kota palembang dan di sini ada dua bagian, di sebelah kiri jalan ada jembatan menunuju ke menara dan kapal cengho dan di sebelah kiri itu masuk ke dalam, ada museum dan bangunan2 kerajaan sriwijaya, yang mana di bagian dalam ini ada jembatan lagi yang menuju ke taman cinta, jadi di sini ada banyak spot foto. Lebih dari itu, yang perlu dicatat adalah di sini ada museum jadi bisa dijadikan sebagai tempat untuk kunjungan belajar.",4 years ago,2023-12-09 15:25:05,5,indah mela,241,https://www.google.com/maps/contrib/112225718449175450114/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSUMwdTgtempRRRAB,"Taman Purbakala Kerajaan Sriwijaya (TPKS), atau biasa dikenal dengan sebutan ""Pulau"" adalah tempat yang sangat cocok dijadikan sebagai tempat beristirahat atau refreshing di akhir pekan, ditempat ini tersedia musium dan tempat bersantai ditemani dengan puluhan Pohon-pohon yang berukuran besar serta ditambah tiupan udara dari pinggir sungai / rawa.  Namun sangat disayangkan setelah beberapa kali berkunjung ke tempat ini, petugas di pintu masuk selalu memberikan 1 buah tiket parkir dan 1 buah tiket pengunjung utk saya yang datang 2 orang. Petugas seperti bermain curang utk mendapatkan keuntungan, namun selalu saya tegur dan minta 2 tiket..  Tiket Masuk Rp.3000 / Orang Parkir Motor Rp.1500 / Motor  Dan satu hal lagi, diseberang TPKS terdapat jembatan, menara, dan miniatur kapal Cheng Ho, namun ketika ke tempat itu di mintai lagi bayaran dengan tiket yang sama, dan apa yang didapat tidak sesuai ekspektasi (wilayah seberang TPKS) karena tempat sangat kotor, rumput serut dan seperti tidak terawat.  Semoga kedepan tempat ini lebih di tata dan perlu perhatian khusus dari dinas terkait, karena potensi yang dimiliki tempat ini sangat besar. Sangat disayangkan apabila tidak di manfaatkan dengan Maksimal.",4 years ago,2023-12-09 15:25:05,5,Yosa Oktarian,96,https://www.google.com/maps/contrib/110503634346339814700/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSUNRNHZfSkpBEAE,"Tempatnya luas, banyak pohon besar, ketika saya berkunjung, anak2 SMA datang menggunakan beberapa mobil bis. Sayangnya di beberapa sudut sudah kurang terawat, rusak parah, dan sedikit seram..",5 years ago,2023-12-09 15:25:05,3,Novia Maheswari,155,https://www.google.com/maps/contrib/112714267535600315252/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSUN1cWFXZ3BnRRAB,"Peninggalan sejarah yang masih terawat sampai sekarang, biaya masuknya murah banget cuma 2000 rupiah",a year ago,2023-12-09 15:25:12,5,Muhammad Fadil,"1,686",https://www.google.com/maps/contrib/111899865311404852186/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSUQyMzlPdE9nEAE,"menambah pengetahuan mengenai sejarah kuno bangsa dan kerajaan Sriwijaya, tapi sayang kurang diperhatikan pemerintah daerah setempat, beberapa area sekitar museum tidak terawat dan rusak, toilet umum sangat kotor",a year ago,2023-12-09 15:25:12,4,Faizal,115,https://www.google.com/maps/contrib/115260895055338663874/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSUM4Z3ItY09REAE,"Tamannya bagus, yang paling bagus di Palembang. Masih sepi pengunjung jadi lebih enjoyable.. semoga tetap terjaga baik. Jangan lupa kalau ke sini, jgn berisik, jgn injak rumput, sampah dibawa dan buang ke tempat sampah ya..",3 years ago,2023-12-09 15:25:12,5,Susi Siburian,52,https://www.google.com/maps/contrib/100911579737258350730/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSUNJbHBYM1BBEAE,"Tamannya luas, tempatnya bagus, sebenarnya banyak spot bagus untuk foto yang bagus, sayang waktunya hanya sebentar, next time kalau ke Palembang lagi, pasti akan kesini lagi.",5 years ago,2023-12-09 15:25:12,5,Nina Nurhasanah,91,https://www.google.com/maps/contrib/107600470087714606933/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSUNodGZiRUZ3EAE,"mari kita jaga sama2 taman wisata purbakala ini, agar tetap asri & indah",9 months ago,2023-12-09 15:25:12,5,Reza Falevi,21,https://www.google.com/maps/contrib/117659075294174660958/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSUNZaC1IMElREAE,"Bismillah. Peninggalan kerajaan sriwijaya ada di sini. Banyak benda peninggalan kerajaan Sriwijaya, walaupun ada beberapa yang berupa duplikasi, namun cukup memberikan gambaran kepada kita, betapa maju dan jaya nya kebudayaan bangsa kita.",4 years ago,2023-12-09 15:25:12,4,Arief Huda,656,https://www.google.com/maps/contrib/111021793861637957570/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSUNVNjV2Q3ZRRRAB,"Tempat bersejarah yang semestinya dipelihara dengan baik. Namun, sayangnya tempat ini tidak terawat. Taman di bagian bagus banget, hutan kecil di kanan-kiri jalan juga.",4 years ago,2023-12-09 15:25:12,4,mandewi,338,https://www.google.com/maps/contrib/107676821146100064497/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSURKc1piZGpRRRAB,Tempat nya enak tapi kurang terawat,4 months ago,2023-12-09 15:25:12,5,Agus Efendi,374,https://www.google.com/maps/contrib/115800859193384654281/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSUN3b3NQSnRnRRAB,"sekarang sudah direnofasi jadi bisa buat jalan"" untuk mengenang barang purbakala dan sekarang ada untuk muda mudinya banyak tempat untuk salfe dan berfoto buat yang mau foto direkomendasikan banyak sport sport menarik yang baru. dan disini juga dibolehin untuk camping jadi untuk liburan murah meriah dan dpt ilmu. diajurin banget kesini. yang dari luar kota mau keliling palembang saya siap memandu",4 years ago,2023-12-09 15:25:12,5,Bro Aan,71,https://www.google.com/maps/contrib/103198036758994231363/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSUNlamZuVmhRRRAB,"tamannya bersih dan nyaman, rekomen si buat kalian yg mau healing tipis”",a year ago,2023-12-09 15:25:12,5,Iwenn,4,https://www.google.com/maps/contrib/111521467334516322504/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSUNsbHNqTkhBEAE,"Sangat berharap agar taman purbakala lebih terawat lagi, kadang sedih lihatnya seperti tidak terawat 😭😭 …",3 weeks ago,2023-12-09 15:25:18,4,Niwuda chan,21,https://www.google.com/maps/contrib/110231505816709020073/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSUNKeHEyWTdRRRAB,"Tempatnya bagys hanya saja tidak terawat oleh pemerintah setempat. Coba kalo sungai di bersihkan. Di sediakan perahu, bebek2an meski ber bayar pun gakpp",5 months ago,2023-12-09 15:25:18,4,Devi Uminya kira,15,https://www.google.com/maps/contrib/101168125761958165002/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSURxOHFhMnBnRRAB,Suasananya dingin enak jg untuk piknik keluarga . Tp minta bantu untuk kebersihannya tetap di jaga . Banguna2 yg tidak kokoh lg mohon di perbaiki . Terimakasih,2 years ago,2023-12-09 15:25:18,5,Egik Juliyan Anditiya,213,https://www.google.com/maps/contrib/110284226298242115016/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSUNPOHRtR0h3EAE,"Been here couple of days ago, this place is indeed amazing and unique. One of the best places to learn the wonderful history of Kingdom of Sriwijaya and its surroundings.",a year ago,2023-12-09 15:25:18,5,Andika Prasetyo,41,https://www.google.com/maps/contrib/109697852731157501948/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSURKcHVUX0pREAE,"Palembang kota tertua di Indonesia, bnyk tempat2 bersejarah, Tp sayang pemerintah setempat kurang merawat tempat2 ini, minim pemeliharaan, kurang menghargai sejarah, berbeda dgn kota2 lain",4 months ago,2023-12-09 15:25:18,3,koko delvin,56,https://www.google.com/maps/contrib/110925246771973026862/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSURBajdpWjBBRRAB,"Tempatnya cocok buat acara di tempat terbuka, bisa buat santai sama keluarga. Semoga prasarananya bisa ditambah/diperbaharui.",5 years ago,2023-12-09 15:25:18,4,Anja Power,68,https://www.google.com/maps/contrib/114525868571210553057/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSURPanR6WHBnRRAB,Pendopo utama yang ada batu prasasti kok malah dipakai acara. Kami jauh-jauh datang dari Lampung kan jadi terbatas lokasi tempat dokumentasi nya. Danau retensi kayaknya berbau. Karena ada bau tak sedap di sekitar danau.,a year ago,2023-12-09 15:25:18,3,Yunike D,103,https://www.google.com/maps/contrib/112671948530090005501/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSURNa2JhOU93EAE,"Tempat lumayan okee buat foto, sering dipake buat prewedding. Tapi kurang aman buat anak kecil karena banyak sungai galian",3 years ago,2023-12-09 15:25:18,4,Fiska Asy,74,https://www.google.com/maps/contrib/113119543207759057201/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSUQ2c3VyOWlRRRAB,"Kl lg pengen suasana yg ga rame... datang kesini, spot fav di pulau nya. Bersih dan terawat",2 years ago,2023-12-09 15:25:18,5,Ika Puspitasari,230,https://www.google.com/maps/contrib/101939571602058926252/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSURJb1l6cTN3RRAB,"Taman yang belum lama dibuka ini sangat indah, berada di tengah-tengah danau kecil, ditaman ini banyak bunga-bunga yang cantik serta kursi taman dan ayunan yang sangat pas untuk bersantai. selain itu disini udaranya sejuk dan ada perahu yang disewakan untuk mengelilingi danau. di dekat taman ada banyak pepohonan yang membuat udara di sana sejuk. Namun aksesnya cukup jauh dari pusat kota.",4 years ago,2023-12-09 15:25:18,5,Fuja Permata Sari (FuuChan),36,https://www.google.com/maps/contrib/101850699209844545576/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSUNTc0xLTV9BRRAB,Tempat yg nyaman.  Banyak pohon2 dan bunga2 yg indah. Tempatnya bersih. Enak buat piknik.. 😍😍😍 …,2 years ago,2023-12-09 15:25:25,5,catharina Julita,103,https://www.google.com/maps/contrib/102116360249553520861/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSUN4OGViYk9BEAE,"-Cocok untuk study tour tempat bersejarah, kemah, atau outbond. -Fasilitas yang saya tahu ada musium, aula, musholla. -Kebersihan sekitar lokasi cukup bersih. -Kebersihan toiletnya harus ditingkatkan, pengadaan air bersihnya jg. -Keamanan ada security. Tempatnya bersejarah, sayang pengelolaannya masih kurang baik. Coba dibenahi lagi, dan tingkatkan promosi biar Makin diminati untuk kunjungan edukasi. Semoga kedepannya bisa lebih baik.",6 months ago,2023-12-09 15:25:25,3,A. M,171,https://www.google.com/maps/contrib/102347379814077733386/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSUNRcHNiVFRnEAE,"sekarang udah mending la ya dari pada dulu kotor kayak nggak terawat ada juga taman cinta masih baru , harga tiket masuk 3 rb /org dan untuk motor 2rb bisa keliling sepuasnya ...",5 years ago,2023-12-09 15:25:25,4,Orenjii,165,https://www.google.com/maps/contrib/115050207781646368396/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSURVeXNYcVBnEAE,"Pertama kali ketempat ini. Karena saya kkn diwilayah karang anyar yang berdekatan dengan taman purbakala ini. Tempatnya indah. Ada tamannya dan tempat bersejarah, karena ditempat ini memiliki museum dan juga tempat ini memiliki aula untuk acara event.",4 years ago,2023-12-09 15:25:25,5,Refangga,77,https://www.google.com/maps/contrib/104195044452420245266/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSUMwdU9pTjZ3RRAB,"Museumnya wajib dikunjungi, sebab banyak sekali sejarah tentang kerajaan Sriwijaya ada di museum ini, terdapat semua prasasti-prasasti yang ditemukan di kota Palembang, terdapat patung budha besar yang ditemukan di bukit Siguntang, pokoknya sangat komplit untuk menambah pengetahuan,  harga tiket masuk rp. 5000,- , apabila sudah melihat museum, maka kita bisa bersantai di taman-taman disekitarnya",4 years ago,2023-12-09 15:25:25,5,novian fazli,88,https://www.google.com/maps/contrib/116279494201434665801/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSURROXVla1hREAE,Masuk ke sebelah kanan jalan ditarik tiket katanya kalau masuk ke bagian kiri ga perlu bayar lagi. Pas masuk ke area kiri ditarik lagi. Fasilitas minim. Toilet adanya di dalam museum.,6 years ago,2023-12-09 15:25:25,3,Yusuf Ahmad,412,https://www.google.com/maps/contrib/115274805307171674009/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSUNvb2F1Qnh3RRAB,"Salah satu tempat wisata yg ada di palembang, tiket masuk sangat bersahabat dikantong, adem rindang,  sejuk,  bersih",4 years ago,2023-12-09 15:25:25,4,Belli Lestari,29,https://www.google.com/maps/contrib/116791216135463586154/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSUN5NG9xcDhnRRAB,"Karena sudah banyak pepohonan maupun sungai, mungkjn bisa di tambahkan permainan Anak disungai maupun dibawah taman",2 years ago,2023-12-09 15:25:25,5,Romy Mukromin,145,https://www.google.com/maps/contrib/115197632635417158504/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSUM1MG9PSjJnRRAB,"Masuk bayar parkir doang, worth it banget untuk bersantai dan melihat sejarah",a month ago,2023-12-09 15:25:25,5,Bang Mad,0,https://www.google.com/maps/contrib/108388414578806031165/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSUQwdzd2Zk1BEAE,Tempatnya agak jauh dari pusat kotanya. Saya cuma masuk ke museumnya. Lumayan luas dan ber ac. Beda dengan museum sultan mahmud. Lokasi taman luas tapi saya tidak menjelajah. Hanya jalan di depan saja yang ada orang jualan.,4 years ago,2023-12-09 15:25:25,5,Reana Nite,138,https://www.google.com/maps/contrib/105914337746922904345/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSUNodTQtdVpnEAE,"Bersih, teduh banyak pohon. Perhatikan lagi kebersihan toiletnya, terimakasih.",9 months ago,2023-12-09 15:25:31,5,Kintan. PY,67,https://www.google.com/maps/contrib/100316703308678588310/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSUN3b2FHM0R3EAE,Di sini ada tempat spot seru unt. Selfie namanya pulau cempaka.  Dan juga kita bisa belajar mengenai kerajaan sriwijaya. Oh ya ini merupakan situs asli peninggalan Sriwijaya.,5 years ago,2023-12-09 15:25:31,5,nyimas ulfah,42,https://www.google.com/maps/contrib/111271342009218319248/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSUN3alpDLUdnEAE,"Tempat nya asiiik banget untuk refresing bersama teman dan keluarga, taman purbakala nya luas banget dan banyak tanaman cantik  Tolong di jaga keindahan taman purbakalanya jangan dirusak oleh tangan yg tidak bertanggung jawab  #TamanYgCantik",5 years ago,2023-12-09 15:25:31,5,Suryani Danir,75,https://www.google.com/maps/contrib/115288167783439224807/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSUM1c1otQXdRRRAB,tempat yg cocok untuk acara perusahaan dan lain² karena tempatnya luas,a month ago,2023-12-09 15:25:31,5,BUDI SAPUTRA,11,https://www.google.com/maps/contrib/107642426872044463672/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSURPbWFmRFZREAE,"Sangat luas, koleksi barang  sangat banyak, terasa sejuk dengan taman yang indah. Terasa kebesaran masa lalu yang sangat agung.",a year ago,2023-12-09 15:25:31,5,taro santi,304,https://www.google.com/maps/contrib/100351831097154495755/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSURTdWVMa3NBRRAB,Sedang ada pembangunan dan renovasi. Semoga semakin terawat dan banyak pengunjung.,2 years ago,2023-12-09 15:25:31,4,Ervinna Efe14,37,https://www.google.com/maps/contrib/113038279761916238331/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSUNGNE5lQVBREAE,"Tempat bersejarah,tapi sayang kurang dirawat dan ngga ada yang menarik",a month ago,2023-12-09 15:25:31,3,Muhamad Ebit Saputra,20,https://www.google.com/maps/contrib/105145981606643382867/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSURpa3Vlc2xRRRAB,"Tempatnya sekarang kurang tertata rapi, jauh berbeda dari kondisi sebelumnya.. Padahal tempat ini bisa jadi alternatif tempat masyarakat bersantai.. Kemungkinan besar karena pandemi covid sehingga dana operasional perawatan taman ini di tiadakan..",6 months ago,2023-12-09 15:25:31,3,Al Tm,12,https://www.google.com/maps/contrib/112271915899083861753/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSUM0bElURmhRRRAB,"Cintai, rawatlah serta lestarikan peninggalan sejarah. Yuk datang n kunjungi untuk belajar sejarah sriwijaya",4 years ago,2023-12-09 15:25:31,5,Tukang Belajar,212,https://www.google.com/maps/contrib/106420509256591600765/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSURKZ2V2ZnJ3RRAB,Taman alternatif buat menikmati suasana sore,4 months ago,2023-12-09 15:25:31,4,Darmawan Susilo,140,https://www.google.com/maps/contrib/115868581932404268096/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSUNhZ2R6cklnEAE,"Tempatnya sejuk.. Spot potony lumayan bagus..  Tp seandainy tempat sudut sudut gelap lebih dimaksimalkan lagi penataannya agar lebih segaar d pandang mata,, sehingga tidak dijadikan tempat mojok bagi muda mudi",2 years ago,2023-12-09 15:25:38,5,Nur Diani,47,https://www.google.com/maps/contrib/116603450857195244746/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSURRcGFqMWFBEAE,Tempatnya kurang perhatian dr pemerintah setempat.. Keamanan di sepanjang jalan juga perlu pengawasan dr aparat..,5 years ago,2023-12-09 15:25:38,5,Aprian Ebtanto,131,https://www.google.com/maps/contrib/111862591166423474107/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSURNbU0zVVZREAE,"Lumayan oke untuk wisata sejarah Tempatnya bersih, terawat. Akses ke lokasi mungkin agak jauh dari kota, skitaran 30 menit dgn lalu lintas normal. Harga tiket masuk kurang tau karna kemarin disponsori Polda Sumsel wehehehehe Jika dari arah Bukit Besar menuju Taman Wisata akan melewati jalan yg dikanan kiri sepanjang jalan banyak toko songket Palembang, buat yg mau berburu oleh2 mantep. Taman Wisata juga bisa dijadikan lokasi kegiatan sosial setelah mengurus perizinan dgn pengelola.  Foto hanya ilustrasi",3 years ago,2023-12-09 15:25:38,4,Alfa Sinaga,72,https://www.google.com/maps/contrib/111548192724726345262/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSUNncTZxUWV3EAE,"Situs Taman Purbakala.. Kita kesini pasti penasaran dengan nama Purbakala.. Tapi apa yang kita dapat disini, ternyata hanya barang replikanya doank serta foto - foto.. Jadi ke banyak an masyarakat kesini hanya untuk rekreasi foto - foto selfiii... Cuma sayank... taman rekrasinya belum lengkap serta keamanan belum bisa terjamin buat pengunjung di karenakan masih rawan dengan kejahatan..",5 years ago,2023-12-09 15:25:38,4,Yudha Pratama,22,https://www.google.com/maps/contrib/101636245382651556555/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSUNPcTVXNUZ3EAE,"Tempatnya nyaman,bersih cocok tuk acara keluarga,sekolah atau kumpul2 dgn temen2. seru2an dgn budged yg murah tapi tetep nyaman dan aman.",a year ago,2023-12-09 15:25:38,5,Andre Fida,9,https://www.google.com/maps/contrib/105967908889669233806/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSUN3enVUeTJBRRAB,Taman kerajaan sriwijaya palembang perbatasan Jln syakyakirti dan jln kadir tkr. Dekat perumahan kota moderen sriwijaya (kms),4 years ago,2023-12-09 15:25:38,5,Heri Yaer,212,https://www.google.com/maps/contrib/115586763010759389924/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSUNFMHIyM1FREAE,"Tempatnya romantis ada ayunan, ada bunga lavender, ada air dan danau juga pohon kelapa, rambutan, mangga, dll waktu berkunjung enaknya pagi banget atau menjelang sore. Ada jembatan cinta loh gaes siapa mau tarok gembok cinta bisa.",4 years ago,2023-12-09 15:25:38,4,Rudy IGM (Ahmad Tohir),78,https://www.google.com/maps/contrib/101874525913089632297/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSURNLUtfcm93RRAB,"Pertama kali kesini waktu ospek kuliah, acara outbon. Tempatnya cocok untuk acara seperti itu, karna tempatnya luas, banyak pepohonan yang membuat tempat ini sejuk. Untuk santai bersama keluarga juga cocok.  Tempat ini juga banyak di sewa untuk acara pernikahan, tempat parkirnya luas, dan juga tidak membuat macet, karena jauh dari jalan utama",3 years ago,2023-12-09 15:25:38,5,Zukna Mentari,142,https://www.google.com/maps/contrib/105217939071154096251/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSURlOF92SWdRRRAB,"Terdapat peninggalan kerajaan Sriwijaya,dengan berbagai relief,arca, prasasti yang bercerita tentang peradaban masyarakat Sriwijaya pada tahun tersebut",a year ago,2023-12-09 15:25:38,5,Rizal Rohman,13,https://www.google.com/maps/contrib/115354315430193563709/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSUNpOC1QM2VBEAE,"Saat datang musium dalam perbaikan, jadi tidak bisa lihat ke dalam hanya lihat di taman aja..",3 years ago,2023-12-09 15:25:38,4,andrew r,33,https://www.google.com/maps/contrib/114807941718864831925/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSUNNMjdEdVZREAE,"Taman Purbakala Kerajaan Sriwijaya berlokasi di Gandus, sekitar 20 menit dari pusat kota. Pengalaman yang sangat berkesan di Taman Purbakala Kerajaan Sriwijaya. Banyak moment-moment yang terabadikan di lokasi ini. Tempat yang sejuk, udara segar. Musholla nya bersih dan air tersedia. Hal yang perlu di tambahkan adalah fasilitas umum seperti toilet yang perlu diperbanyak di setiap sudut. Terima kasih.",2 years ago,2023-12-09 15:25:45,5,Lawu Ritem Depukes,93,https://www.google.com/maps/contrib/101221496260283969729/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSUM4aXVlSFp3EAE,Sejuk .adem. cocok kl bawa anak2 kesini udaranya sangat segerrr😊😊 …,3 years ago,2023-12-09 15:25:45,5,Julina Juls,83,https://www.google.com/maps/contrib/110010738920534369576/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSURBc2F5MDhRRRAB,Enak ni menawarkan sejarah tentang sriwijaya... Disini lah sebagian peninggalan sriwijaya berada...  Namun sayang cukup krng meriah... Setiap yg berbau sejarah di palembang tentulah kurang meriah...  Lokasih cukup mempuni untuk menarik turis2 asing tp bknnya hal wisatawan luar... Wisatawan lokal aja tidk banyak yg mau menyempatkan stiap momen yg ada...  Lebih milih ke Mall mah orng palembang.,5 years ago,2023-12-09 15:25:45,5,Ilham Akbar,878,https://www.google.com/maps/contrib/115271823947650802170/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSURHM2ZmZUF3EAE,"Tempat bersih, banyak pohon rindang asyik buat kegiatan luar ruangan, sayang gak banyak situs seperti namanya",2 years ago,2023-12-09 15:25:45,4,edi suprianto,133,https://www.google.com/maps/contrib/113979762422091495376/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSURSbHVIUG1nRRAB,"Tempat wisata,taman purbakala,kalau bulan ramadhan dan sudah lebaran saat malam ada yg namanya pasar malm,wuduhh rami bener tempat ini, tempat oke,tapi dlm sistem parkir saat malam terlalu terbuka,jadi bikin bingsat ninggalin kendaraan baik roda 2 ataupun roda 4",7 months ago,2023-12-09 15:25:45,5,Remaja Hijrah,54,https://www.google.com/maps/contrib/110251851450601544535/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSURDcTRXVGRREAE,"Tata Ruang baik tapi kok tidak terawat, sepanjang sungai sekeliling kawasan Keraton penuh dengan ecengGondok !",3 years ago,2023-12-09 15:25:45,3,Muhamad Rafy Ramadhan,11,https://www.google.com/maps/contrib/109591596225633885402/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSURKc3NtMGdRRRAB,"Tempat yg Bagus untuk bersantai, dan nyaman belanja makanan murah meriah",4 months ago,2023-12-09 15:25:45,5,Agus Nyoman,30,https://www.google.com/maps/contrib/106592882531078589913/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSUNWaEszbnlnRRAB,Tempat yang cocok untuk diadakanya outbound atau family gathering,3 days ago,2023-12-09 15:25:45,4,Faqih Burhanudin,0,https://www.google.com/maps/contrib/110758373124284712534/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSUMtdTl2VERBEAE,"Tamannya bagus, sudah rapi. tapi kurang aman utk anak-anak. Seharusnya pinggiran danau dipasang pagar supaya anak-anak tidak jatuh ke danau. Museum cukup bersih dan rapi, tapi jalur/arah masuk dan keluar tidak jelas. Saya dan keluarga malah masuk ke area perkantoran museum karena tidak ada petunjuk arah yg jelas.",a year ago,2023-12-09 15:25:45,4,dhia fitriani,45,https://www.google.com/maps/contrib/100756201687248159104/reviews?hl=en,taman purbakala
ChdDSUhNMG9nS0VJQ0FnSUNzLXJxRWtnRRAB,"Sebagai Cagar Budaya Sumatera Selatan. TAMAN KERAJAAN SRIWIJAYA, Merupakan Aset Pemerintahan Sumsel.",3 years ago,2023-12-09 15:25:45,5,Yogik Saputr75,40,https://www.google.com/maps/contrib/115982918029294727978/reviews?hl=en,taman purbakala
ChZDSUhNMG9nS0VJQ0FnSUNwdDZUclpnEAE,"Monumen perjuangan rakyat Sumatera Selatan, ada juga musium perjuangan rakyat di bagian dalam Monpera, tempat yg tepat untuk belajar sejarah perjuangan, namun kebersihan kurang terjaga, ada banyak sampah tercecer, sungguh sangat di sayangkan....",3 months ago,2023-12-09 15:26:11,4,jeme kite,430,https://www.google.com/maps/contrib/107759477945545257117/reviews?hl=en,museum monpera
